labelcode,cutword
120,國 小 新生 入學 入學 通知單 收到 尚未 收到 入學 通知單 應 單位 接洽
120,國外 回來 外國籍 學童 國 小學生 應 申請 就讀 公立 小學
120,國 小 月 日 新生報 日 之後 設籍 應 辦理 入學 手續
120,月 日 基準日 之後 月 日 新生報 日 之間 遷 戶籍 應 辦理 國 小 新生 入學 手續
120,無法 進入 學區 內之額 學校 時 瞭解 學區 內改 分發 學校 供 家長 選擇
120,小朋友 未滿 足歲 可否 入學
120,孩子 新生 所國 小 唸書
120,國 小 同一 學區 遷移 戶籍 設籍 日應 計算
120,何謂 非 學校 型態 實驗 教育 方案 內涵 為何 生 在家 教育 方案
120,何謂 大學 區 學校 申請 遷 戶籍
120,收到 月 日前 區公所 發出 國 小 適齡兒童 入學 通知單 錯過 月 日國 小 新生報 日 辦理 入學 報到
120,國民小學 辦理 新生報
120,家長 持 房屋 租賃契約 未經 法院 公證 是否 具有 額滿 學校 優先 分發 入學 資格
120,無法 進入 學區 內之額 學校 時 瞭解 學區 內有 改 分發 學校 供 家長 選擇 國 小
120,直系 親等 持有 兩戶 以上 房屋 所有權狀 致 父母 無法 共同 設籍 額滿 學校 學區 子女 是否 優先 分發 進入 額滿 學校
120,家長 持有 政府 購買 不可 買斷 國宅 租賃 證明 子女 是否 具備 優先 分發 入學 資格
120,若因 郵差 投遞 錯誤 出國 未 收到 額滿 學校 資格 審查 通知單 未能 月 日前 參與 額滿 學校 資格 審查 作業 應 補救
120,戶籍 設籍 時間 先後 計算 父母 學生 基準 全家人 設在 一起
120,父母 持有 身心 障礙 手冊 學童 申請 就讀 額滿 學校
120,小朋友 學區 哪裡
120,長子 女 讀 改 分發 學校 時 次子 女 可否 申請 就讀 非 學區 之改 分發 學校 新生 部分
120,父母 分別 持有 兩戶 以上 房屋 所有權狀 致 父母 無法 共同 設籍 額滿 學校 學區 子女 是否 優先 分發 進入 額滿 學校
120,優先 分發 小朋友 符合 優先 分發 條件 提出 申請者 一定 就讀 額滿 學校
120,辦理 額滿 學校 優先 分發 資格 審查
120,小朋友 幾歲 進入 小學 就讀
120,長子 女 就讀 學區 學校 學區 鄰里 重劃 導致 次子 女 無法 就讀 同一 學校 年級
120,若因 農地 繼承 自耕農 身分 承租 國有土地 致 父母 無法 共同 設籍 額滿 學校 學區 共同 居住 事實 子女 是否 優先 分發 進入 額滿 學校
120,國 小 轉學 子女 已 分別 就讀 學校 日後 是否 申請 轉學 就讀 同一 學校 方便 照顧 接送
120,本市 針對 班級 自治 費 班級 經營 費及 家長 會費 代收 代辦費 收取 相關 法源 依據 收取 方式
120,已 非 學校 實驗 教育 申請 可否 放棄 申請 回原 學校 上課 生 在家 教育 方案
120,請問 臺北市 國小有 附設 補校
120,外籍 小孩 大陸 地區 小孩 轉回 臺北市 學校 就學 國小需 辦理 應 具備 文件
120,大陸 就讀 小學 學歷 是否 認可
120,低收入 戶 北 市 低收入 子女 就讀 國 中小 各級 學校 學雜費 書籍 簿本 有無 補助 國教 科
121,學員 研習 期間 申請 手語 翻譯 聽 服務
121,公訓 處 有無 提供 身障者 專用 停車位
121,參訓 異動 原則 行政 發展 班期
121,受訓 期間 是否 提供 用餐
121,下載 學員 異動表
121,參訓 異動 原則 基層 主管 班
121,報名 後 選員 標準 為何
121,約聘僱 人員 職代 可否 報名 處 平日 公假 班期
121,欲 報名 平日 公假 班期 時 是不是 任何人 皆 進行 局處線 報名
121,任何人 皆 能線 報名 平日 公假 班期
121,報名 參加 處 平日 公假 班 流程 為何
121,報名 已 截止 可否 取消 報名
121,正在 報名 中 課程 原本 報名 完 後 取消 何會 無法 取消 現象
121,機關 人事 報名 後 取消
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 開班 前 申請 班期 異動 轉班 延期 取消 報名
121,調訓 後 不克 前來 參訓 處理
121,若因 天災 颱風 臺北市 以外 居住地 宣佈 上班 上課 是否 仍要 公務人員 訓練 處 上課
121,若因 天災 颱風 臺北市 宣佈 上課 上班 公務人員 訓練 處 是否 上課
121,參訓 異動 原則 中階班
121,行政 系列 班級 開班 前 是否 補報名
121,原本 調訓 學員 機關 調至 機關 今該 學員 無法 參加 調訓 班期 請問 是否 機關 派員 遞補
121,研習 結束 後 是否 提供 公務人員 終身 學習 時數 取得 時數 哪裡 查詢
121,研習 期間 請假 是否 一定 時數 限制
121,教師 可否 報名 處 平日 公假 班期
121,退休 人員 是否 報名 參加 處所 辦理 平日 公假 班期
121,何謂 行政 系列 發展 系列 班期 報名
121,可否 重覆 報名 同一 班期
121,每月 報名 時 可否 報名 兩班 含 以上
121,學員 得知 報名 已 錄取 上課 訊息
121,府 替代 役 同仁 是否 報名 參加 處 平日 公假 班期
121,機關 人事 查詢 單位 同仁 受訓 紀錄
121,機關 人事 增修 機關 同仁 基本資料
121,機關 人事 報名 後 調整 優先 順序
121,機關 人事 進行 局處線 報名
121,人事 人員 學員 查詢 尚未 調訓 班期 課表 名冊
121,得知 單位 同仁 報名 是否 錄取
121,機關 人事 報名 時 輸入 身分證 字號 何等 很久 學員 資訊
121,機關 人事 幫 同仁 報名 發生 系統 操作 問題
121,機關 人事 判斷 是否 已 報名 成功
121,學員 身分證 字號 錯誤 應 修改
121,臺北 實體 班期 專區 相容 IE 瀏覽器 版本 為何
121,局處 訓練 業務 承辦人 忘記 密碼
121,局處 訓練 業務 承辦人 自行 修改 實體 班期 專區 登入 密碼
121,錄取 後 無法 上課 未 報到 往後 是否 參加 相同 班期
121,進入 臺北 大後會 轉至 研習 時數 認證 設定 頁面
121,公務人員 訓練 處 交通 情形
121,公務人員 訓練 處所 開辦 假日 英語 工作坊 研習 對象 為何 是否 年齡 限制
121,機關 人事 查詢 列印 課表 名冊
121,學員 查詢 列印 課表 名冊
121,無法 登入 會員
121,任何人 報名 臺北 上課
121,臺北 取得 學習 時數 是否 登錄 公務人員 終身 學習 時數
121,臺北 大選 課後 多久 上課
121,臺北 目前 線上 課程
121,加入 臺北 會員 是否 需要 付費 加入 會員 能否 看到 課程
121,聯繫 臺北 客服
121,公務人員 訓練 處所 開辦 夜間 英 日 韓語 班 研習 對象 為何
121,公務人員 訓練 處於 假日 期間 是否 提供 停車位
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 索取 收據
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 開班 後 如要 申請 轉班 延期 退班 請問 辦理
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 學員 申請 進修 補助費
121,天災 颱風 臺北市 以外 居住地 宣布 上班 上課 是否 仍須 公務人員 訓練 處上 假日 夜間班 期 課
121,天災 颱風 臺北市 宣布 上課 上班 公務人員 訓練 處 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 是否 上課
121,替代 役 可否 參加 公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 收費 標準 為何
121,臺北市 議會 同仁 議員 助理 可否 市府 同仁 身分 報名 參加 公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 收費 標準 為何
121,捷運 公司 同仁 可否 市府 同仁 身分 參加 公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 收費 標準 為何
121,市府 退休 人員 報名 公務人員 訓練 處所 開辦 何種 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 收費 標準 為何
121,市府 所屬 學校 老師 含 學校 實習 老師 可否 市府 同仁 身分 報名 公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 收費 標準 為何
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 核發 研習 時數
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 辦理 請假
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 可否 中途 插班 上課
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 有何 優惠 方案
121,公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 錄取名單 為準
121,請問 收到 公務人員 訓練 處所 開辦 自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 上課 通知 上課 地點 那裡
121,自費 班期 假日 英語 工作坊 夜間 英 日 韓語 班 報名 繳費
121,申請 使用 公務人員 訓練 處 場地 是否 須 預付 保證金
121,公務人員 訓練 處 門禁 限制 為何
121,公務人員 訓練 處 平時 是否 提供 停車位
121,申請 使用 公務人員 訓練 處 場地
121,請問 租借 公務人員 訓練 處 場地
122,閱覽 客家 文化 季刊
122,何謂 臺北 客家 義民 嘉年華
122,臺北市 客家 文化 主題公園 相關 常見問題
122,購買 本會 出版 品
122,臺北市 客家 圖書 影音 中心 收藏 內容 為何
122,臺北市 客家 圖書 影音 中心 開放 借閱 時間
122,申請 本市 優異 客家 藝文 團體 推廣 客家 文化 計畫 補助
122,申請 本市 客家 歌謠 班 辦理 客家 歌謠 客語 學習 計畫 補助
122,申請 補助 臺北市 幼兒園 辦理 客語 教學 實施 計畫
122,申請 本市 團體 辦理 客家 文化 語言 相關 研習 計畫 補助
122,申請 本市 國 中 小學 推行 客家 語 傳承 文化 推廣 活動 補助
122,客 委會 志工 工作 性質 內容 值班 時間
122,成為 客 委會 值班 志工 申請 資格
122,想要 學 客家話 管道
122,客家 會館 地址 開放 時間
123,遇到 驗票 機 故障 無法 感應 請問 改善 措施 司機 似乎 強迫 乘客 投現 規定 應 處理
123,本市 敬老 悠遊 卡 相關 業務 權管 單位 為何
123,是否 可於 全市 公車 後門 皆 加裝 驗票 機 加速 上下車 方便性
123,悠遊 卡 一卡通 之於 臺北市 服務中心 設於 聯絡 方式 為何
123,搭乘 臺北市 聯營公車 時 悠遊 卡 一卡通 感應 失敗 時 應 處理
123,搭乘 臺北市 聯營公車 時 身上 悠遊 卡 一卡通 餘額 不足 零錢 處理
123,悠遊 聯名卡 一卡通 聯名卡 是否 可於 臺北市 聯營公車 自動 加值
123,電子 票證 主管機關 為何 適用 法條 為何
123,臺北市 聯營公車 核備 電子 票證 優惠 各為何
123,愛心 愛心 陪伴 悠遊 卡 申辦
123,外縣市 身心 障礙者 享有 愛心 愛心 陪伴 悠遊 卡 補貼 優惠
123,外縣市 身心 障礙者 搭乘 公車 捷運 購買 愛心 愛心 陪伴 悠遊 卡 使用
123,愛心 悠遊 卡 人 使用
123,愛心 悠遊 卡借 人 使用 冒用 遭 查獲 處罰
123,愛心 悠遊 卡 遺失
123,愛心 悠遊 卡 遺失 損壞 應備何 文件 重新 辦
123,愛心 悠遊 卡有 使用 期限
123,愛心 悠遊 卡 每月 免費 點數 累計
123,愛心 悠遊 卡 免費 搭乘 捷運
123,愛心 陪伴 卡 單獨 使用 優待
123,愛心 悠遊 卡上 能刷
123,愛心 悠遊 卡 每月 免費 點數 或票 卡內 自行 加值 金額 查詢 含欲 查詢 是否 扣款 錯誤 情形
123,刷卡 扣款 異常 情形
123,學生 悠遊 卡 適用 對象
123,搭乘 公車 刷 記名 學生 悠遊 卡 扣款 異常 情形
123,原本 設定 學生 悠遊 卡 身分 優惠 效期 到期 後 若因 升學 延後 畢業 因素 學生 身分 享有 學生 票價 優惠
123,已經 數位 學生證 校園 學生證 悠遊 卡 需要 購買 新一代 學生 悠遊 卡
123,哪裡 查詢 完成 記名 學生 悠遊 卡 身分 優惠 期限
123,已經 押金 制 學生 悠遊 卡 需要 購買 新一代 學生 悠遊 卡
123,新一代 學生 悠遊 卡 學生 票價 優惠 效期
123,新一代 學生 悠遊 卡 售價
123,新一代 學生 悠遊 卡 享有 學生 票價 優惠
123,可到 哪裡 購買 新一代 學生 悠遊 卡
123,新一代 學生 悠遊 卡
123,申請 學生 悠遊 卡 記名 服務 需要 資料
123,已經 晶片 學生 悠遊 卡 需要 購買 新一代 學生 悠遊 卡
123,申請 幾張 記名 學生 悠遊 卡
123,悠遊 卡 記名 申請 程序 是否 調整
123,學生 悠遊 卡 尚未 完成 記名 卡 押金 制 悠遊 卡 年 月 日後 影響
123,學生 悠遊 卡要 改 記名 發行
123,民眾 如要 申訴 非 本市 轄管 公路 客運 業者 如飛 狗 巴士 大有巴士 或葛瑪蘭 客運 業者 行經 台北市 路段 客運 業者 公運處 代收 不行 可否 告知 管轄 單位
123,市府 轉運站 周邊 基地 連通 方式 為何
123,市府 轉運站 是否 設置 小客車 臨時 接駁 區及 計程車 排班 區
123,市府 轉運站 汽車 機車 自行車 停車 格 數量 設置 樓層 統計 說明 法定 停車 位數
123,反映 低 地板 公車 內部 設計 不良 座位 設置 不當 乘車 座位 變少
123,搭乘 公車 時 悠遊 卡 遭鎖 卡時 處理 並可請 協助 解卡
123,敬老 愛心 悠遊 卡片 儲值 金額 不足 享有 市政府 補貼 優惠
123,臺北市 政府 補貼 優惠 額度 完 敬老 愛心 悠遊 卡片 扣款
124,是否 申請 訓練 津貼 生活 補助
124,失業 勞工 參加 職訓 可否 申請 訓練 津貼 生活 補助
124,請領 就業 促進 津貼 實施辦法 職業 訓練 生活 津貼 須備 證件 為何 辦理
124,職業 訓練 生活 津貼 申請 金額 計算
124,下列 何種 情形 不可 申請 職業 訓練 生活 津貼
124,具 何種 身分 參加 全日制 職能 培育 請領 就業 保險法 職業 訓練 生活 津貼
124,生活 津貼 幾種 請領
124,何為 全日制 職能 培育 應 符合 條件
124,參訓 學員 培育 後 始 具有 特定 對象 身分 可否 請領 職訓 生活 津貼
124,受訓 期間 工作 領取 職訓 生活 津貼
124,為何 特定 對象 職訓 生活 津貼 下文
124,公司 想 貴 學院 徵才 應該 辦理
124,職訓 生活 津貼 疑問 問誰
124,臺北市 職能 發展 學院 受訓 幫 保勞 健保
124,學院 受 完訓 提供 學員 就業機會
124,戶籍 非設籍 臺北市 可否 參加 職能 培育
124,報名 受訓 需要 繳費
124,搭乘 交通工具 前往 臺北市 職能 發展 學院
124,身分 參加 全日制 職能 培育 請領 就業 促進 津貼 實施辦法 職業 訓練 生活 津貼
124,報名 臺北市 職能 發展 學院 職能 培育 暨 職能 進修 課程 後 是否 錄取
124,職能 發展 學院 有開 職類 班
124,職能 培育 是否 需要 費用
124,失業 民眾 參加 職能 培育 報名
124,新 移民 外籍 配偶 大陸 配偶 是否 參加 職訓
124,職能 培育 招生
124,何為 中 高齡
124,目前 正在 進行 招生 作業 職能 培育 上課 時間 白天 晚上
124,報名 參加 職能 培育 進修 課程 是否 身分 條件 限制
124,報名 臺北市 職能 發展 學院 職能 培育 暨 職能 進修 課程 報到 上課 地點 哪裡
124,畢業證書 遺失 報名 職能 培育 進修 課程 戶籍謄本 代替
124,臺北市 職能 發展 學院 場地 租借 需 親至 現場 辦理
124,臺北市 職能 發展 學院 場地 租借 事宜
124,臺北市 職能 發展 學院 場地 使用 時間
124,臺北市 職能 發展 學院 場地 租借 有何 限制
124,丙級 學科 即測 即評 技術 士 技能 檢定 相關 資訊 查詢
124,臺北市 職能 發展 學院 場地 租借 費用
124,技能 競賽 相關 訊息 資料 取得
125,臺北市 自行車道 規劃 方式 為何
125,自行車 騎乘 人行道 人車 共道 規定 為何
125,道路 標線 下雨天 容易 導致 機車 騎士 打滑
